CUDA heap size: 268435456
-1,314794509,524473,526848,524533,528576
188832,236262674,263586,526784,524533,528576
157777,164438279,225684,526656,322434,528576
166178,172169182,187074,526400,386688,528576
164625,169342742,153277,526272,411443,528576
134350,167308916,124336,525568,433727,528576
85460,118130380,96576,523392,297909,528576
79230,112038486,89332,519296,284547,528576
81967,117418255,78464,510400,313072,528576
80966,115301874,70757,492032,313459,528576
71621,87871012,66981,470016,225673,528576
68416,73686864,62201,448704,183040,528576
65467,71889393,63283,429440,176469,528576
66995,75346380,62439,408256,188802,528576
60725,58857665,64362,392448,132637,527936
59513,56449006,67439,374208,120887,527936
59020,52353172,69786,358656,104776,527936
57134,52850632,75738,348800,100501,527936
55574,48183396,81907,337280,78950,522752
54938,48632264,89632,328064,72671,522240
55519,51146497,98762,319936,71952,521472
56197,51519427,107691,312128,63690,521280
54303,50724865,121086,306816,47867,501184
55691,55407413,134798,301184,49993,499456
56787,60370129,151261,297664,50116,497984
57936,66137459,169604,293696,50766,497280
58625,68876388,189548,290688,40568,464704
59686,76358898,214631,288768,39747,461952
61882,85052469,240965,287808,42218,460480
64357,94347368,271027,287744,43520,459008
66480,103839069,304565,317568,41587,427712
69026,114164769,340755,355776,40045,426304
71562,127467377,382389,397440,42395,424960
74697,141701141,425855,445248,45940,424064
78113,156470883,473862,496768,47190,403584
81875,172389381,524539,550272,50420,402048
85291,188723900,576936,604416,52487,401472
89729,207161356,632645,663040,57714,400960
93798,225575948,689157,722112,62653,390784
97100,244484779,746433,784576,68546,390336
102819,263296867,802914,845760,75534,390144
106659,281342638,856565,902720,81454,390080
110511,299751039,908481,959936,90539,385216
114029,316397227,954254,1014528,100269,384768
118261,332248769,995827,1061888,111524,384768
121757,345939582,1029399,1102976,123403,384704
125242,357126310,1055660,1134592,134657,382144
126870,367399438,1074907,1158976,150124,382144
130083,374517946,1082572,1174784,165888,382144
131474,379356835,1081385,1180352,183169,382144
143754,381390547,1069456,1180288,200928,380992
133685,380468984,1048463,1180288,218599,380992
133663,377851622,1019421,1180288,239498,380992
134053,371951911,980234,1180288,259894,380992
133097,364611745,934637,1180288,280620,380672
131859,354621861,881007,1180288,301128,380672
134533,342747355,823272,1180288,319475,380672
128763,330632806,762238,1180288,339712,380672
127221,316656323,697795,1180288,358041,380608
125376,302308841,632636,1180288,374847,386688
124287,287200056,567424,1180288,390160,393472
120932,271632592,504644,1180288,400915,406464
118488,257001274,445021,1180288,411115,419328
116214,242084477,388249,1180288,418788,423872
113371,227956975,335741,1180288,423854,425856
110275,213987475,287586,1180288,425933,433344
106680,200175417,244581,1180032,423097,433344
104348,188200421,206603,1179520,420918,433344
101266,176683427,173514,1177728,416236,433344
98403,166269981,144834,1171328,409316,433344
95123,156198420,119951,1158144,400648,433344
92293,146488481,99363,1135872,388829,433344
89834,138192164,82238,1100288,378325,433344
87446,130647332,68014,1047936,367355,433344
84669,123337091,56543,980992,354947,433344
82578,116877819,47250,899072,342309,433344
80361,110267927,39870,813056,327863,433344
78318,104887799,34103,721856,315506,433344
76717,99930665,29517,630400,303576,433344
75442,95069758,25880,543744,291219,433344
73754,90746270,23234,461312,279063,433344
72183,86285085,21193,386944,266032,433280
