CUDA heap size: 268435456
2529,62134155,136322,190400,70804,366352
2712,63846563,142639,187648,70666,357840
2973,65976120,149133,186176,71412,353752
3058,68437756,155787,185024,72745,350056
3243,71027718,162685,184896,74321,347144
3256,73382763,169539,246528,75356,339528
2787,75814197,176694,241856,76371,336672
2956,78522882,183710,238848,78203,333592
2946,81250942,190708,236992,80315,330120
3111,84044696,198144,235520,82187,323568
3342,86881452,205573,235264,84241,321104
3875,89556053,212948,238592,86055,317912
3462,92647370,220476,467456,88561,314328
3257,95656221,227789,441856,91281,306880
3330,98708530,235000,422656,93960,304416
3451,101692106,242376,408192,96789,301504
3548,104601111,249385,397120,99525,298704
3692,107727484,256312,386304,102682,292936
3786,110549039,263134,378304,106072,290416
3808,113583174,269341,371584,109643,288624
4166,116706451,275630,366080,113435,286888
4213,119308126,280922,361344,116868,282184
4316,122053609,285971,358208,120840,280448
4586,124736317,290599,355584,125107,278992
4704,127334675,294229,353344,129256,277592
4767,129435109,297649,352320,133325,273728
4922,131730793,300753,351616,137556,272272
4926,133814485,303391,351104,142031,271208
4996,135915216,305544,351040,146593,270704
4945,137386435,306677,350976,150730,268128
5035,138978686,307875,392512,155030,267624
4560,140530624,308515,387968,159492,267344
4697,141694296,308326,385792,164185,267008
4780,142889253,307698,383296,168424,265160
4763,143724225,306822,381632,172153,264320
4831,144385060,305183,380224,176069,263536
4848,145054008,303323,378752,180119,263200
4903,145485210,301051,377984,183543,261688
4955,145523715,298148,377344,186939,261184
4900,145669090,294734,376320,190394,260960
4918,145332023,291108,375680,193768,260736
4942,145288441,287224,375296,196698,259168
4910,144742264,282899,374720,199381,258888
4974,143984647,278133,374336,201953,258552
4925,143087740,272863,374016,204150,258552
4890,142225391,267289,373568,206297,257936
4882,141047645,261529,373184,208333,257824
4815,139925852,256341,372672,210261,257712
4755,138725803,250615,372352,211559,257656
4799,137006058,244808,371648,212673,257096
4743,135684448,238853,371200,213859,257096
4724,134263925,232779,369856,214872,257040
4766,132828640,226812,369216,215676,256984
4714,131015632,220912,367360,216004,256536
4607,129078644,214972,365888,215802,256536
4555,127433458,209087,363264,215710,256480
4560,125885998,203203,359744,215499,256480
4469,123849029,197689,356928,214899,255808
4399,121916859,192075,353600,214436,255752
4356,120194054,187179,349760,213397,255696
4378,118382047,182346,344832,212225,255696
4260,116621014,177739,340416,211019,254744
4204,114969705,173543,336064,209190,254744
4171,113194695,169250,330944,207675,254744
4108,111669732,165888,325824,206037,254744
4066,109902862,162274,321408,204158,254240
4044,108301202,158869,316032,202315,254184
3975,106615445,155691,309952,200017,254184
3936,105298872,152627,304064,197945,254128
3889,103704948,150255,299456,195649,253232
3845,102464920,147813,292544,193528,253176
3849,101189827,145733,286464,191378,253120
3779,99765601,144174,278528,188956,253120
3745,98979468,143104,272320,186516,252504
3782,97949623,141969,267200,184394,252504
3739,96876832,140848,262016,182144,252448
3721,96019546,140319,256000,179725,252448
3629,95268980,139977,250112,177225,251496
3608,94812084,140210,244928,175348,251440
3576,94217036,140354,238400,173239,251440
3538,93620962,140806,233024,170973,251440
3606,93148145,141639,227968,169039,250656
3538,92899907,142765,223808,167078,250600
3546,92707085,143962,219072,165431,250600
3521,92871548,145631,214912,163535,250544
3528,92637573,147150,210688,161712,249872
3503,92853810,149022,206592,160489,249872
3553,93051124,151294,203776,159341,249816
3509,93355641,153406,201088,158122,249760
3519,93596833,155772,198592,156627,249256
3511,94207094,158128,197120,155392,249200
3522,94682221,160751,195840,154677,249200
3536,95471981,163448,194944,154102,249144
3648,95903581,166283,194624,153389,248528
3663,96584241,169103,194624,152604,248528
3658,97416449,172055,331456,152199,248528
3581,98252849,175098,315072,152207,248528
3608,98942118,178135,300096,152073,247632
3669,100054957,181360,289088,152262,247632
3670,101011247,184694,279104,152221,247576
3745,102052252,187804,272128,152313,247576
3702,103089710,190734,266432,152924,247128
3739,104260487,193924,261824,153655,247128
3818,105391937,197231,257600,154464,247128
3890,106454869,200192,255040,154809,247128
3983,107593438,203297,252416,155220,246680
4052,108822850,206210,250816,156365,246568
4128,110037282,209302,249984,157439,246568
4345,111307732,212187,249600,158521,246512
4552,112260051,215191,249280,159426,245448
4548,113429788,217622,294720,160413,245392
4015,114470321,219979,289152,162145,245224
4087,115959232,222319,284864,163581,245224
4142,117053445,224984,282368,164885,244664
4175,117984477,226992,280320,166179,244608
4204,119008415,228573,279232,167770,244552
4365,120095438,230409,278272,169916,244496
4348,121186358,231867,277824,171793,243824
4349,121787999,232677,277056,172998,243712
4372,122355637,233176,276864,174630,243656
4435,122947490,233541,276416,176454,243544
4439,123590711,233861,276096,178186,243040
4449,124010199,233854,275968,179907,243040
4432,124721894,234007,275840,181550,242984
4532,125031267,233823,275712,183217,242816
4535,125502348,233211,275712,184798,242200
4498,125875481,232661,275712,186723,242200
4474,125967509,231749,275712,188144,242144
4458,125937278,230693,275648,189051,242088
4471,126334745,229614,275520,190603,241696
4450,126042039,227795,275520,191753,241640
4460,125922638,226364,275520,192996,241472
4439,125368039,224483,275456,194000,241416
4415,125434301,222712,275328,194910,240800
4425,124898882,220791,275200,195941,240744
4453,124486311,218830,275008,196484,240688
4518,124144131,217040,274816,197421,240688
4396,123818683,215262,274816,198070,240520
4394,123382403,213292,274432,198242,240408
4398,123106405,211712,274304,198666,240352
4374,122633677,210030,274048,198817,240184
4355,122202973,208507,273536,199204,239512
4401,121923104,206998,273152,199531,239344
4333,121277037,204970,272768,199157,239344
4385,120717857,203548,272448,199102,239344
4309,120117611,201598,272192,198726,238896
4298,119614280,199943,271744,198737,238896
4361,118849710,197616,271104,198507,238784
4262,117897742,195340,270464,198183,238672
4257,117430042,193456,269888,198384,238448
4232,116569779,190908,269312,197894,238448
4213,116011863,189069,268160,197655,238448
4191,115356316,186867,267008,197282,238448
4182,114360572,185133,265664,196500,237944
4166,113990308,183405,264256,196156,237888
4196,113004695,181466,262784,195197,237832
4117,112331902,180188,261056,194621,237552
4194,111795120,178925,259520,193875,237160
4068,110812509,177398,257664,192557,237104
4118,110397644,176468,255744,191897,237048
4032,109622915,175070,253824,190827,237048
4008,109001829,174016,251648,189464,236488
3989,108560363,173049,249792,188335,236320
3988,107863763,172349,247936,186920,236208
3961,107646547,171852,246016,186170,236152
3965,106852032,171356,243776,184840,235648
3932,106557395,171361,241984,183585,235592
3937,106090254,171211,239744,182707,235592
3913,105717618,171032,237888,181578,235536
3903,105723791,171293,235392,181036,235312
3958,105253365,171458,233344,179733,235256
3876,105021999,171856,231616,178329,235256
3884,105004087,172425,229824,177163,235144
3945,104917660,173301,227840,176161,234976
3879,105042774,174267,225792,175895,234976
3859,104988058,174956,223680,174773,234976
3846,104966809,175889,222272,173789,234864
3860,104863356,177246,220736,172811,234192
3925,105387780,178853,219648,172204,234080
3854,105838625,180399,218432,171953,234024
3864,106023162,182132,217792,171143,233912
3921,106320315,183501,217472,170592,233464
3906,106783769,185366,217152,169918,233464
3985,107163621,187504,217152,169633,233464
4042,107744644,189175,280256,169430,233352
3912,108196208,190910,269568,169035,233016
3906,108550493,192804,263744,168894,232960
3914,109186365,194770,259520,168738,232904
3928,109775062,196554,254784,168914,232904
3951,110484336,198385,252032,169203,232736
4034,110923663,200034,249792,169445,232736
4021,111488861,201582,247808,169778,232512
4045,111890230,203284,245952,169896,232512
4159,112465797,204970,244544,170330,231952
4156,113298046,206212,244032,171218,231952
4276,113718377,207564,243840,171763,231952
4181,114062884,208442,243456,172236,231840
4310,114945052,209686,243392,172817,231392
4182,115578535,210913,266240,173695,231392
4250,116195471,212157,263296,174679,231336
4239,116567960,213045,261248,175294,231280
4244,116888903,213692,260224,175891,230832
4296,117440355,214554,259072,176544,230776
4316,117720234,215123,258176,177227,230608
4331,118127578,215439,257536,178148,230608
4352,118488222,215685,257088,179087,230384
4347,118631334,215750,256640,180054,230328
4358,118946854,215947,256512,180864,230328
4376,119233683,215953,256128,181313,230272
4362,119335686,215663,256064,182290,229880
4372,119708021,215477,256000,183503,229824
4343,120018521,215344,255936,184245,229768
4421,120211097,215532,255936,185182,229656
4406,120333711,215649,255936,185593,229488
4418,120594051,215577,255808,186346,229432
4368,120869483,215421,255744,187291,229376
4473,121065426,215417,255552,187442,229376
4338,120914414,215057,255360,188091,229208
4366,120956876,214865,255232,188590,229208
4390,120912488,214588,255104,189187,229152
4462,121216402,214367,254976,189950,229096
4345,121143866,213749,254976,189903,228592
4394,121138739,213626,254848,190197,228592
4445,121215678,213362,254656,190597,228480
4383,121235966,213012,254528,191148,228480
4346,121002020,212183,254464,191603,228088
4365,120936239,211248,254336,191724,228032
4341,120639944,210394,254080,191913,227920
4316,120614019,209663,253952,192435,227752
4318,120545362,208897,253760,193014,227696
4330,120229074,207979,253696,192829,227584
4373,119978377,207060,253248,192524,227528
4274,119611414,205878,253056,192618,227472
4266,119435093,205251,252928,192920,227136
4279,119235956,204101,252736,193199,227024
4250,118743804,202765,252736,192987,226968
4243,118265421,201456,252480,193018,226968
4237,117601824,199903,252288,192897,226800
4204,117260621,198433,252160,192498,226632
4207,116939008,197010,251712,192743,226520
4199,116554718,195942,251712,192556,226352
4268,116130239,194566,251200,192410,226128
4195,115631858,193389,251008,192251,226072
4171,115222568,192288,250560,191860,226016
4177,114473522,190897,250176,191598,225848
4217,113758199,189479,249856,190682,225512
4122,113420032,188015,249344,190617,225512
4198,113085356,187003,248768,190581,225456
4122,112754053,185886,248000,189917,225456
4174,112349726,184798,247488,189302,225120
4069,111793940,183914,246848,188104,224952
4052,111433150,183111,245696,187809,224952
4049,111004478,182924,244672,187463,224952
4106,110718996,182356,243776,186702,224784
4024,110377255,182054,242816,185977,224672
4007,109899716,181981,241600,184547,224672
4018,109740086,181714,240640,184123,224672
4003,109719798,182117,239680,183644,224448
3997,109479421,182151,238528,182659,224336
4002,109185503,182090,237888,181904,224336
4005,109090702,182586,236864,180876,224224
3988,108820144,182990,235584,180547,223888
3979,108951956,183375,233600,180088,223776
3980,108737968,183731,232832,179244,223664
3951,108773737,184073,230976,178633,223664
3962,108924610,184585,229952,177695,223496
3938,108899124,185227,228736,177314,223496
3964,108862075,185496,227712,176970,223496
3959,108943726,186254,227008,176661,223440
3964,108788460,186519,226112,176166,223160
3955,108881892,187431,225792,175513,222992
3962,108920266,188089,225344,175407,222880
3978,109354425,188873,224960,175364,222880
3997,109427540,189705,224576,175201,222768
4041,109682461,190264,224384,175191,222712
4067,109602247,190888,224192,174624,222544
4054,109990642,191687,224128,174467,222488
4100,110337248,192641,224128,174809,222208
4069,110442316,193223,233216,174707,222152
4049,110836754,194043,232256,174902,222040
4029,110991272,194964,231552,174890,222040
4070,111281931,195815,231232,174751,221536
4118,111572944,197139,230912,175139,221424
4134,111949912,198160,230656,175124,221256
4201,112293404,199090,230656,175079,221144
4096,112748708,200451,308032,175087,221088
4114,113103242,201362,297728,175084,221088
4078,113505344,202612,289472,175613,221032
4076,113881514,203811,283008,175799,220920
4124,114289958,204721,277120,176176,220752
4100,114856851,206011,272832,176572,220752
4102,115241067,206808,269248,176712,220696
4106,115565855,207797,265536,177098,220696
4191,116143117,209278,262848,177602,220416
4159,116362820,210520,260736,177749,220416
4153,116926201,211792,259008,178014,220360
4181,117443851,212758,257536,178683,220360
4191,117682092,213399,256384,179293,220360
4218,118318088,214411,255552,180148,220304
4215,118719457,214742,255104,180635,220192
4237,119070401,215209,254592,181185,220136
4261,119197274,215555,254336,181623,219800
4274,119281528,215696,253888,182241,219632
4289,119607231,215883,253504,183167,219520
4274,119840847,215915,253440,183799,219464
4282,119996581,215736,253248,184419,219128
4289,120180553,215816,253120,184929,219072
4291,120148715,215440,252928,185317,218960
4342,120205173,214971,252864,186152,218960
4331,120166448,214433,252800,186430,218792
4265,120208168,213905,252544,186868,218680
4276,120115962,213243,252544,187503,218512
4263,119943457,212146,252544,188147,218344
4276,120215202,211329,252416,189051,218120
4276,119782203,210283,252416,189293,218120
4345,119764002,209653,252416,189788,218008
4317,119391922,208362,252416,190146,217952
4326,118885409,207111,252416,190406,217896
4333,118873039,206198,252416,190756,217896
4302,118688524,205081,252352,191078,217784
4308,118253676,204044,252352,191381,217784
4306,118137309,202319,252224,191523,217616
4274,117748689,201007,252224,191538,217504
4268,117436100,199810,252096,191479,217448
4198,117005023,198646,252032,191252,217392
4199,116607587,197316,251968,191146,217392
4170,116058754,196001,251904,191140,217224
4257,115681599,195082,251904,190758,217224
4145,115432990,193873,251456,190676,217224
4151,114919105,192910,251200,190393,217112
4221,114505447,191805,250880,190059,217056
4143,114106501,190761,250752,189646,217000
4131,113630884,190243,250176,189097,216832
4127,113776528,189760,249472,188910,216496
4120,113225502,189388,248960,188241,216384
4114,113123830,189148,248384,187904,216384
4154,112737616,188880,247552,187285,216384
4092,112649197,188972,246464,186315,216328
4080,112437095,189054,245760,185803,216328
4113,112116514,188835,244736,185080,216328
4079,112042033,188800,243840,184533,216328
4060,111892928,188904,242304,184044,216216
4137,111798162,189179,241280,182977,216160
4053,111420351,189074,240000,182509,216104
4042,111345967,189052,239168,182306,216104
4062,111194872,189035,237888,181887,215880
4027,111262435,189065,236928,181567,215880
4070,110929396,189434,235584,180885,215880
4052,111048016,189441,234624,180713,215768
4029,110951136,189874,233728,180277,215712
4014,111107461,190145,232704,179847,215600
4039,111073687,190481,232000,179911,215544
4017,111102911,190689,231680,179287,215488
4024,110923890,191095,231168,179101,215432
4022,110906269,191476,230656,178759,215376
4091,111227886,192094,230016,178724,215264
4096,111596239,192605,229696,179141,215152
4036,111642050,193278,229248,178467,215096
4018,111684387,194306,228992,177996,215096
4030,111891507,195044,228736,178005,214984
4060,111997564,196042,228736,177906,214872
4240,112502881,197191,228672,178003,214704
4140,112796778,198378,285568,177753,214648
4065,113093397,199831,278400,177704,214592
4071,113544501,200569,271936,177929,214480
4093,114123747,201763,267136,177786,214256
4082,114415758,202615,262464,178299,214256
4139,114503775,203440,259136,178083,214256
4091,114639883,204171,256192,178086,214256
4096,114758467,204584,253248,178283,214088
4118,115244783,205547,251136,178522,214032
4124,115832292,206134,249792,179226,213976
4204,115839346,206323,248512,179145,213920
4136,115821390,206639,247104,179530,213808
4128,116323771,207068,246144,180113,213808
4200,116405082,207136,245440,180727,213752
4156,116503199,207286,244928,181270,213752
4181,116468503,207371,244800,181309,213528
4203,117006237,207531,244416,181616,213528
4163,116851930,207193,244352,182071,213472
4180,117044210,207442,244352,182436,213472
4171,117149678,207461,243968,182928,213304
4250,117047667,207198,243904,183061,213304
4205,117276639,207422,243904,183329,213248
4193,117216247,206997,243776,183655,213192
4220,117323923,206721,243776,184244,213080
4280,117113914,206243,243712,184788,213080
4189,117067567,205904,243584,184837,212968
4194,116995319,205576,243456,185088,212968
4184,117349102,205403,243328,185642,212800
4210,117212573,204714,243200,185645,212800
4233,117301098,204593,243200,185824,212744
4182,117100867,204228,243200,185881,212744
4189,117075459,203853,243200,186020,212632
4243,117011695,203577,243200,186484,212520
4208,116880426,203379,243200,186353,212464
4173,116734097,203138,243136,186425,212408
4186,116598875,202697,243136,186243,212296
4232,116551542,202441,243136,185987,212240
4176,116466062,202193,243136,185969,212240
4167,116281743,201686,243072,185557,212240
4242,115995968,201306,243072,185799,212240
4172,116026600,200800,243072,185940,212184
4174,115792154,200352,242944,185980,212184
4226,115823452,200147,242816,186216,212128
4164,115777804,199848,242816,185936,212128
4154,115835005,199856,242752,185996,212128
4159,115871948,200009,242624,186134,212072
4164,115486296,199906,242432,185867,212016
4233,115739409,200348,242304,185878,211960
4164,115726562,200623,241920,186026,211904
4164,116025206,201345,241728,185658,211904
4223,116063010,201868,241408,185663,211848
4174,116235826,202134,241024,185445,211624
4168,116027521,202601,240640,184985,211624
4139,115922606,202717,240256,184643,211624
4151,115915377,203203,240128,184293,211624
4193,116296169,203496,239872,184280,211400
4159,116477011,203697,239616,184281,211400
4153,116154378,203573,239552,184168,211288
4230,116068963,203410,239488,184204,211288
4163,116127147,203214,239424,184212,211232
4176,116271074,203005,239360,184541,211176
4207,116312328,202744,239296,184554,211120
4139,116072012,202453,239104,184504,211120
4148,115958539,201896,239104,184626,211120
4190,115667733,201440,238976,184596,211008
4146,115842896,201095,238976,185007,210952
4144,115637472,200252,238976,185351,210952
4200,115444644,200049,238912,185567,210840
4155,115318382,199255,238912,185571,210840
4134,115141762,198815,238912,185229,210840
4155,115064654,198403,238784,185153,210784
4129,114945634,197718,238720,185151,210728
4141,114900512,197320,238656,184990,210728
4140,114339358,196657,238592,184938,210616
4117,114241237,196267,238528,184557,210560
4115,114135530,195910,238464,184598,210448
4104,114039638,195725,238208,184561,210448
4103,113924530,195467,238080,184535,210448
4115,113546363,194909,237824,184559,210448
4186,113688169,194672,237632,184146,210280
4096,113656949,194465,237504,184028,210224
4134,113618133,193893,237440,184118,210168
4093,113481888,194067,237248,184101,210112
4088,113334631,193857,237248,183630,210056
4142,113273209,194132,237056,183187,210056
4077,113203281,194092,236736,182822,210000
4060,113078704,193923,236288,182753,210000
4130,113052138,193691,235968,182674,209832
4047,113055983,193624,235648,182376,209832
4066,112967163,194189,235264,182007,209776
4137,112977589,194453,235008,181956,209720
4076,113133879,194695,234496,181985,209608
4073,113081037,195440,234112,181656,209552
4150,113129737,195760,233920,181342,209496
4061,113196903,196129,233600,180937,209496
4091,113207704,196361,233472,180845,209384
4146,113140921,196403,233024,181000,209384
4097,113243495,196907,232896,181069,209328
4089,113447995,197170,232768,181283,209216
4098,113696577,197327,232512,180863,209160
4092,113738439,198010,232448,180711,209104
4093,113910647,198406,232448,180966,209048
4128,114084433,199107,232448,180770,208824
4113,114398342,199528,232384,181057,208768
4215,114331261,199759,232384,180815,208712
4182,114568160,200370,252544,180750,208488
4156,114716063,200961,249088,180674,208432
4095,114655648,201115,247296,180887,208376
4174,114667639,201286,245120,181156,208264
4120,114794428,201949,243968,180847,208208
4147,114774097,202220,243136,180873,208152
4113,115150823,202875,242560,180870,208040
4142,115515255,203483,242368,181273,208040
4169,115668997,203821,241920,181401,207984
4139,115731968,204192,241664,181340,207984
4200,115796490,204272,241152,181606,207928
4134,115991531,204367,240768,181711,207928
4178,116069329,204555,240384,182485,207928
4205,116034535,204064,240320,182871,207872
4169,116043425,204200,240064,182626,207816
4190,116253758,203963,239936,183247,207704
4170,116043257,203674,239936,183555,207704
4166,116241606,203527,239872,184226,207704
4230,116082106,203321,239808,184388,207648
4163,116064479,202874,239744,184036,207536
4164,116103247,202398,239744,184406,207480
4229,115956290,202284,239680,184342,207480
4148,115963242,201884,239552,184795,207480
4157,115945523,201657,239488,184998,207480
4227,115950973,201726,239488,184615,207368
4166,115781446,201439,239488,184723,207368
4168,115679494,201289,239488,184592,207312
4153,115741543,201297,239360,184850,207312
4153,115702643,200984,239296,184980,207256
4195,115887999,200866,239296,184911,207256
4145,115780761,200457,239232,184755,207256
4154,115551046,200314,239232,184718,207256
4149,115673895,200014,239104,185214,207256
4160,115516511,199839,239104,185092,207256
4139,115324118,199294,239104,184802,207144
4135,115247962,198625,239104,184925,207088
4215,115205265,198709,239104,184649,207032
4139,115087779,198299,239040,185067,206920
4190,114892542,198337,238912,185105,206808
4143,114759980,197898,238784,184939,206696
4200,114770627,197900,238720,185149,206640
4129,114675101,198066,238656,184633,206640
4203,114958433,197937,238592,184768,206472
4117,114800817,197989,238336,184560,206472
4179,114756004,197736,238144,184360,206416
4108,114889250,198026,237952,184482,206416
4207,114670775,197995,237760,183908,206416
4120,114729732,198126,237440,184172,206416
4175,114629919,198260,237312,183991,206360
4115,114429512,198176,237184,183656,206304
4148,114581532,198277,236864,183713,206192
4111,114402622,198322,236736,183236,206136
4195,114553155,198586,236544,183355,206136
4106,114416066,198400,236096,183089,206136
4114,114281685,198318,235904,182894,206136
4110,114476784,198843,235712,182935,206136
4104,114510418,198746,235456,182475,206136
4095,114423398,198875,235136,182670,206136
4097,114424471,198893,235072,183005,206136
4200,114320764,198459,235072,182915,206080
4106,114625749,198829,234944,183283,206080
4167,114508958,198359,234880,183205,206024
4117,114469286,198551,234816,183105,206024
4148,114492839,198218,234816,183168,205968
4111,114251859,198338,234816,182877,205968
4111,114423868,198378,234816,183004,205912
4105,114348055,198180,234688,182898,205856
4140,114544087,198416,234560,183271,205800
4186,114561731,198239,234560,183392,205744
4125,114428325,198436,234560,182884,205744
4148,114477261,198515,234560,183142,205632
4107,114576010,198675,234560,183038,205632
4143,114831821,199187,234496,183047,205632
4137,114777349,199435,234496,182986,205576
4111,114627958,199887,234496,182575,205576
4134,114859515,200109,234496,182700,205520
4166,115021197,200410,234432,182621,205464
4139,114981808,200666,234432,182760,205408
4205,115041751,200810,234432,182722,205184
4167,115126667,200963,234432,182491,205184
4188,115178309,201076,234432,182760,205072
4196,115029159,201014,234432,182355,205072
4189,115022543,201411,234432,182384,204848
4182,115419167,201931,234432,182446,204848
4213,115324523,202099,234432,182168,204848
4169,115645727,202662,259200,182430,204848
4143,115726283,203425,256512,182258,204848
4135,115796495,203694,253440,182066,204848
4169,115796353,204227,251456,182081,204736
4136,115989616,204427,250112,182081,204736
4146,116035141,204958,248832,182527,204736
4159,116373027,204977,248064,182749,204736
4179,116215928,204665,246592,182929,204736
4158,116216602,204534,245696,183096,204736
4144,116094137,204301,245120,183088,204512
4229,116026600,204156,244544,183239,204456
4174,116104169,203825,244096,183493,204456
4166,116128334,203086,243520,183786,204400
4205,115861892,202395,243008,183854,204400
4170,115940269,201986,242752,184212,204400
4207,115534005,201501,242432,184319,204400
4152,115534616,200931,242176,184548,204344
4137,115529919,200483,242112,184913,204288
4206,115556644,200081,241792,184956,204232
4160,115439747,199750,241728,184821,204232
4202,115325165,199536,241600,184710,204232
4141,115203741,198804,241408,184973,204232
4162,114951347,198477,241344,185127,204232
4147,114821154,197826,241216,185174,204120
4141,114782239,197611,241088,185130,204120
4132,114736144,197137,240960,185110,204064
4135,114749925,196842,240640,185156,204064
4132,114541275,196630,240384,184902,203952
4118,114389757,196201,240128,185002,203896
4136,114213840,196225,240000,184806,203896
4186,113935864,195465,239872,184445,203896
4123,113927761,195302,239424,184585,203896
4157,113748978,194960,239040,184423,203896
4121,113803553,194947,238592,184345,203840
4086,113662813,194643,238144,183844,203840
4180,113681369,194882,237696,183328,203784
4099,113651819,195010,237248,183385,203784
4098,113526067,195369,236928,183040,203784
4089,113668972,195789,236544,182750,203728
4106,113750977,196280,236096,182620,203672
4135,113798385,196891,235648,182198,203672
4083,113592483,197262,235264,181785,203616
4087,113805614,197951,235136,181704,203560
4155,113924480,198319,235072,181678,203560
4095,114025767,198879,234944,181565,203560
4089,114208376,199568,234944,181312,203504
4099,114319747,200549,234816,180825,203448
4128,114532433,201511,234688,180683,203448
4306,114955549,202348,234688,180717,203392
4145,115092310,202975,264960,180667,203336
4137,115073346,203363,260992,180486,203336
4142,115348780,204018,257728,180445,203224
4140,115500216,204130,254848,180788,203224
4161,115615853,204394,252288,181217,203224
4144,115871130,204633,250560,181478,203168
4150,115713157,204474,248704,181386,203168
