123485,3519604,65536
225520,7921309,131072
329783,11068980,196608
429570,14178290,262144
537627,17621204,327680
654403,21395196,393216
775117,25143287,458752
912900,29047460,524288
1061996,32478720,589824
1324469,35588814,655360
1662006,39346453,720896
2001950,42757018,786432
2318570,46567677,851968
2580504,49097635,917504
2691598,53534085,983040
2278694,57427969,1048576
2390120,61144860,1114112
2551753,65044858,1179648
3099314,68589734,1245184
3435782,72013143,1310720
3359683,75692767,1376256
3647914,78744442,1441792
3939377,82875616,1507328
4418242,86851845,1572864
4854941,89454070,1638400
5260182,93118465,1703936
5619493,98001203,1769472
5575087,100924993,1835008
5702103,104669682,1900544
6003916,108131427,1966080
5068957,112407479,2031616
4447297,116023963,2097152
4829016,118324750,2162688
5349624,122506530,2228224
5617697,126313927,2293760
6227731,129909876,2359296
6844808,133383029,2424832
6969571,137041683,2490368
7587018,140177090,2555904
8019413,143538217,2621440
7760310,147621508,2686976
7932605,151092694,2752512
7962725,154292572,2818048
7974571,157504365,2883584
7989370,160725330,2949120
7963398,164660699,3014656
7537207,168902036,3080192
7880798,171647149,3145728
8162660,176003486,3211264
8827705,179083652,3276800
9588577,183315859,3342336
10470414,186661810,3407872
16829483,189976363,3473408
27592588,194157376,3538944
36839541,197549379,3604480
49124207,200945007,3670016
55773775,204706694,3735552
63474433,208549097,3801088
74522905,211818503,3866624
84033239,215612853,3932160
92842161,219490267,3997696
102073843,222503441,4063232
