CUDA heap size: 8388608
9329,236262674
38442,164438279
28779,172169182
26177,169342742
25054,167308916
20174,118130380
17936,112038486
15781,117418255
16236,115301874
14975,87871012
12176,73686864
11296,71889393
10989,75346380
10691,58857665
9506,56449006
8793,52353172
8996,52850632
8624,48183396
8195,48632264
8197,51146497
8107,51519427
8466,50724865
8276,55407413
8877,60370129
9640,66137459
10176,68876388
10904,76358898
11993,85052469
13015,94347368
14803,103839069
16096,114164769
18493,127467377
21076,141701141
24082,156470883
26110,172389381
30503,188723900
33766,207161356
37642,225575948
41980,244484779
47680,263296867
27703,281342638
25399,299751039
29166,316397227
32637,332248769
37494,345939582
41392,357126310
46614,367399438
50843,374517946
50852,379356835
54285,381390547
49193,380468984
41520,377851622
47130,371951911
37897,364611745
32031,354621861
27204,342747355
24574,330632806
18405,316656323
24606,302308841
14870,287200056
19683,271632592
20133,257001274
11730,242084477
11275,227956975
17019,213987475
9403,200175417
9434,188200421
8823,176683427
8543,166269981
8114,156198420
7931,146488481
8176,138192164
7358,130647332
7146,123337091
7057,116877819
6870,110267927
6577,104887799
6464,99930665
6226,95069758
6068,90746270
5961,86285085
5777,82389917
5637,79150272
5560,75738713
5600,72649248
9685,69323706
5259,66735308
5089,64515315
5043,62040565
4993,59970667
5016,57641080
4846,55543798
4779,54164785
4768,52607191
4743,51166113
4541,49404430
4457,48319315
4369,47199485
4975,46356021
4567,45531956
4556,44597478
4221,44016444
4210,43516096
4510,43469509
4265,43058241
4126,42583103
4108,42517875
5438,42820666
4074,43213189
7179,43449039
7845,43722250
4142,44347393
4216,45085013
4203,45871104
4095,46737359
4332,47592976
4559,48876277
12385,50204668
6773,51469768
4405,52973518
4524,54594704
5344,56083760
12958,58062966
7334,59858895
4436,62134155
4851,63846563
4508,65976120
4568,68437756
6952,71027718
6835,73382763
5613,75814197
5472,78522882
6918,81250942
5115,84044696
5320,86881452
5511,89556053
5759,92647370
6950,95656221
5752,98708530
6238,101692106
6137,104601111
