CUDA heap size: 8388608
10388,236262674
11055,164438279
10883,172169182
10164,169342742
9680,167308916
8360,118130380
7223,112038486
7447,117418255
7355,115301874
6557,87871012
6129,73686864
5822,71889393
5904,75346380
5526,58857665
5160,56449006
5055,52353172
4928,52850632
4739,48183396
4618,48632264
4680,51146497
4772,51519427
4612,50724865
4689,55407413
4776,60370129
4976,66137459
5056,68876388
5102,76358898
5299,85052469
5511,94347368
5708,103839069
6089,114164769
6563,127467377
6698,141701141
7489,156470883
9659,172389381
10390,188723900
11541,207161356
12790,225575948
14355,244484779
16522,263296867
18895,281342638
16608,299751039
15424,316397227
17290,332248769
20008,345939582
21978,357126310
20198,367399438
17288,374517946
21232,379356835
24152,381390547
14867,380468984
26451,377851622
11972,371951911
16047,364611745
18360,354621861
18297,342747355
17005,330632806
15868,316656323
15091,302308841
14216,287200056
14182,271632592
13365,257001274
12912,242084477
12539,227956975
10961,213987475
10566,200175417
10013,188200421
9822,176683427
9011,166269981
8716,156198420
8395,146488481
8263,138192164
7865,130647332
7640,123337091
7519,116877819
7278,110267927
7082,104887799
6972,99930665
6718,95069758
6729,90746270
6604,86285085
6288,82389917
6167,79150272
6146,75738713
5865,72649248
5816,69323706
5690,66735308
5545,64515315
5431,62040565
5387,59970667
5295,57641080
5213,55543798
5141,54164785
5168,52607191
4944,51166113
4911,49404430
4945,48319315
4812,47199485
4765,46356021
4754,45531956
4712,44597478
4666,44016444
4619,43516096
4670,43469509
4665,43058241
4682,42583103
4607,42517875
4586,42820666
4641,43213189
4559,43449039
4597,43722250
4546,44347393
4543,45085013
4518,45871104
4562,46737359
4512,47592976
4646,48876277
4629,50204668
4614,51469768
4698,52973518
4687,54594704
4729,56083760
4728,58062966
4889,59858895
4862,62134155
4871,63846563
4946,65976120
5028,68437756
5009,71027718
5172,73382763
5302,75814197
5270,78522882
5367,81250942
5438,84044696
5485,86881452
5660,89556053
5740,92647370
5914,95656221
5960,98708530
5980,101692106
6316,104601111
6452,107727484
7132,110549039
7073,113583174
7287,116706451
7100,119308126
7276,122053609
7324,124736317
7577,127334675
7629,129435109
7564,131730793
7622,133814485
8085,135915216
8315,137386435
8322,138978686
9085,140530624
8432,141694296
8804,142889253
8531,143724225
8657,144385060
8607,145054008
8632,145485210
9090,145523715
8888,145669090
9139,145332023
9280,145288441
8778,144742264
8575,143984647
8278,143087740
8578,142225391
8770,141047645
8932,139925852
8828,138725803
8491,137006058
8613,135684448
8889,134263925
8072,132828640
8119,131015632
8096,129078644
7808,127433458
8028,125885998
8027,123849029
7675,121916859
7971,120194054
7693,118382047
7353,116621014
7086,114969705
7385,113194695
7457,111669732
7072,109902862
7039,108301202
7388,106615445
6907,105298872
6875,103704948
6674,102464920
6829,101189827
6603,99765601
6635,98979468
6558,97949623
6526,96876832
6527,96019546
6490,95268980
6380,94812084
6337,94217036
6306,93620962
6500,93148145
6417,92899907
6389,92707085
6303,92871548
6279,92637573
6305,92853810
6235,93051124
6245,93355641
6325,93596833
6351,94207094
6366,94682221
6363,95471981
6378,95903581
6378,96584241
6366,97416449
6453,98252849
6528,98942118
6630,100054957
6801,101011247
6956,102052252
6921,103089710
6879,104260487
6825,105391937
7257,106454869
7256,107593438
6775,108822850
7035,110037282
6995,111307732
7664,112260051
7460,113429788
7194,114470321
7445,115959232
7949,117053445
7799,117984477
7362,119008415
7938,120095438
7825,121186358
7654,121787999
7949,122355637
7840,122947490
7876,123590711
8072,124010199
8224,124721894
8203,125031267
8191,125502348
8495,125875481
7945,125967509
8042,125937278
8104,126334745
8039,126042039
7945,125922638
8251,125368039
8334,125434301
8318,124898882
8353,124486311
7737,124144131
7615,123818683
7889,123382403
8165,123106405
7844,122633677
8115,122202973
8067,121923104
7882,121277037
7939,120717857
7990,120117611
7671,119614280
7835,118849710
7827,117897742
7824,117430042
7754,116569779
7858,116011863
7750,115356316
7629,114360572
7858,113990308
7825,113004695
7688,112331902
7190,111795120
7272,110812509
7407,110397644
7069,109622915
6979,109001829
7458,108560363
6954,107863763
7361,107646547
7377,106852032
7628,106557395
7032,106090254
7036,105717618
6887,105723791
7136,105253365
6997,105021999
7039,105004087
6836,104917660
7257,105042774
7469,104988058
7017,104966809
7062,104863356
6999,105387780
7033,105838625
6930,106023162
6725,106320315
7004,106783769
7017,107163621
7251,107744644
7494,108196208
7222,108550493
6962,109186365
7185,109775062
7211,110484336
7699,110923663
7171,111488861
7134,111890230
7234,112465797
7420,113298046
7469,113718377
7459,114062884
7492,114945052
7433,115578535
7601,116195471
7541,116567960
7841,116888903
7721,117440355
7850,117720234
7954,118127578
7427,118488222
7526,118631334
7904,118946854
7697,119233683
7649,119335686
8071,119708021
8008,120018521
7943,120211097
7658,120333711
7774,120594051
8059,120869483
7961,121065426
8184,120914414
8020,120956876
7690,120912488
7470,121216402
7932,121143866
8113,121138739
8073,121215678
8034,121235966
7516,121002020
8106,120936239
8007,120639944
8066,120614019
7474,120545362
7723,120229074
8073,119978377
8144,119611414
8067,119435093
8001,119235956
7983,118743804
7629,118265421
7743,117601824
7593,117260621
7769,116939008
7624,116554718
7872,116130239
7691,115631858
7661,115222568
7649,114473522
7703,113758199
7403,113420032
7397,113085356
7274,112754053
7445,112349726
7435,111793940
7205,111433150
7583,111004478
7196,110718996
7520,110377255
7548,109899716
7130,109740086
7338,109719798
7252,109479421
7301,109185503
7379,109090702
6941,108820144
7813,108951956
7010,108737968
7368,108773737
7361,108924610
6948,108899124
7027,108862075
7292,108943726
7310,108788460
7114,108881892
7522,108920266
7292,109354425
7437,109427540
7367,109682461
7548,109602247
7436,109990642
7408,110337248
6845,110442316
7400,110836754
7132,110991272
6965,111281931
7278,111572944
7578,111949912
7456,112293404
7656,112748708
7378,113103242
7635,113505344
7548,113881514
7409,114289958
7260,114856851
7309,115241067
7632,115565855
7944,116143117
7543,116362820
7518,116926201
7614,117443851
8182,117682092
7884,118318088
7564,118719457
7638,119070401
7708,119197274
7613,119281528
8052,119607231
7774,119840847
7823,119996581
7789,120180553
7913,120148715
8079,120205173
7668,120166448
7890,120208168
8150,120115962
7660,119943457
7566,120215202
7423,119782203
7973,119764002
7949,119391922
8151,118885409
7987,118873039
7621,118688524
8050,118253676
7697,118137309
7711,117748689
7554,117436100
7226,117005023
7639,116607587
7865,116058754
7813,115681599
7647,115432990
7544,114919105
7443,114505447
7633,114106501
7717,113630884
7539,113776528
7588,113225502
7882,113123830
7499,112737616
7558,112649197
7436,112437095
7492,112116514
7450,112042033
7523,111892928
7694,111798162
7735,111420351
7520,111345967
7451,111194872
7301,111262435
7697,110929396
7108,111048016
7305,110951136
7234,111107461
7445,111073687
7555,111102911
7570,110923890
7324,110906269
7237,111227886
7577,111596239
7320,111642050
7589,111684387
7192,111891507
7691,111997564
7691,112502881
7164,112796778
7312,113093397
7633,113544501
7367,114123747
7522,114415758
7393,114503775
7513,114639883
7574,114758467
7868,115244783
7473,115832292
7750,115839346
7725,115821390
7922,116323771
7645,116405082
7569,116503199
7691,116468503
7419,117006237
7642,116851930
7589,117044210
7889,117149678
7718,117047667
7627,117276639
7675,117216247
7852,117323923
7695,117113914
7610,117067567
7744,116995319
7695,117349102
7848,117212573
7618,117301098
7715,117100867
7723,117075459
7383,117011695
7953,116880426
7772,116734097
7446,116598875
7517,116551542
7728,116466062
7772,116281743
7438,115995968
8023,116026600
7670,115792154
7486,115823452
7820,115777804
7669,115835005
7591,115871948
7834,115486296
7650,115739409
7589,115726562
7769,116025206
7378,116063010
7884,116235826
7661,116027521
7592,115922606
7841,115915377
7844,116296169
7484,116477011
7579,116154378
7515,116068963
7707,116127147
7537,116271074
7620,116312328
8051,116072012
7489,115958539
7465,115667733
7790,115842896
7904,115637472
7671,115444644
7334,115318382
7465,115141762
7497,115064654
7350,114945634
7447,114900512
7571,114339358
7581,114241237
7474,114135530
7308,114039638
7967,113924530
7734,113546363
7765,113688169
7165,113656949
7022,113618133
7117,113481888
7189,113334631
7503,113273209
7696,113203281
7523,113078704
7641,113052138
7479,113055983
7510,112967163
7628,112977589
7137,113133879
7461,113081037
7339,113129737
