273887392,4441,146,4748394,494984,575552,466206,525240
289998296,4455,145,4748394,494984,575872,466206,527400
306109200,4489,147,4748394,494984,584064,466206,527400
322220104,4454,146,4748394,494984,582144,466206,530100
338331008,4504,145,4748394,494984,594944,466206,534120
354441912,4568,148,4748394,494984,578624,466206,531720
370552816,4630,145,4748394,494984,584960,466206,535020
386663720,4575,146,4748394,494984,585472,466206,533820
402774624,4639,145,4748394,494984,583936,466206,532860
418885528,4745,144,4748394,494984,578048,466206,534720
434996432,4746,146,4748394,494984,585856,466206,538980
451107336,4736,144,4748394,494984,584064,466206,538800
467218240,4706,149,4748394,494984,586176,466206,539280
483329144,4751,144,4748394,494984,583872,466206,538020
499440048,4755,145,4748394,494984,591872,466206,541020
515550952,4749,145,4748394,494984,583168,466206,543060
531661856,4750,145,4748394,494984,579776,466206,553620
547772760,4808,146,4748394,494984,584768,466206,540900
563883664,4835,145,4748394,494984,583680,466206,553620
579994568,4842,146,4748394,494984,575424,466206,553440
596105472,4822,145,4748394,494984,584256,466206,550560
612216376,4847,144,4748394,494984,576832,466206,552360
628327280,4883,143,4748394,494984,579840,466206,556140
644438184,4947,145,4748394,494984,594176,466206,555720
660549088,4956,144,4748394,494984,585536,466206,557400
676659992,4989,144,4748394,494984,580416,466206,558180
692770896,5018,148,4748394,494984,589120,466206,556080
708881800,5002,145,4748394,494984,581120,466206,563940
724992704,5036,147,4748394,494984,576832,466206,563820
741103608,5016,145,4748394,494984,586112,466206,564360
757214512,4960,143,4748394,494984,584576,466206,561960
773325416,4937,144,4748394,494984,587328,466206,565140
789436320,4871,146,4748394,494984,576576,466206,562800
805547224,4855,145,4748394,494984,587328,466206,555780
821658128,4780,145,4748394,494984,576768,466206,567120
837769032,4700,144,4748394,494984,594816,466206,564960
853879936,4640,143,4748394,494984,601024,466206,566100
869990840,4560,145,4748394,494984,593536,466206,566880
886101744,4457,143,4748394,494984,578112,466206,567600
902212648,4386,143,4748394,494984,597184,466206,566640
918323552,4252,143,4748394,494984,595072,466206,568740
934434456,4161,143,4748394,494984,583232,466206,561900
950545360,4053,143,4748394,494984,593152,466206,562920
966656264,3950,143,4748394,494984,590848,466206,565740
982767168,3866,142,4748394,494984,595136,466206,562740
998878072,3796,141,4748394,494984,593472,466206,567540
