           1713,3625424,192920082,340926,407936,301806,371448
           1721,3637738,194022286,343036,400256,302887,372512
           1729,3657811,195590700,345348,411648,306259,372568
           1737,3678366,197072985,349003,415744,307517,374080
           1745,3680018,198152032,352701,419456,307302,376936
           1753,3688701,196878535,348608,412544,306814,379736
           1761,3715245,198893501,352860,417920,309717,380688
           1769,3727362,200441433,354615,422144,312803,381472
           1777,3746786,201001424,355367,424832,314242,383096
           1785,3766523,202566102,358342,436416,316263,383768
           1793,3790837,203114490,359570,423936,317054,385840
           1801,3793015,203035171,357998,417856,318354,388416
           1809,3811741,203807680,357904,419584,320731,391608
           1817,3827027,204404818,360397,419264,320115,392560
           1825,3848422,205807904,363264,432320,322435,394800
           1833,3855164,207624306,366655,434432,324987,396928
           1841,3882400,208023376,368332,435136,324801,397152
           1849,3892042,208635320,367551,431808,327878,399392
           1857,3902929,209895214,370477,432064,328671,400568
           1865,3922105,210222225,373455,437696,327405,403760
           1873,3935996,210882007,373102,437440,329661,405384
           1881,3956593,211558252,372511,447744,333016,406672
           1889,3985522,213493605,377383,447680,333641,408464
           1897,3981669,213562542,376044,445888,335585,410480
           1905,4014068,214108537,376008,442560,337417,411096
           1913,4022626,215432929,381826,445248,336033,412496
           1921,4047497,218412034,386178,452864,341388,413448
           1929,4042193,217459751,382868,448640,341816,416696
           1937,4065631,218422066,385161,454976,343039,419048
           1945,4073752,219175981,386641,450944,343552,419552
           1953,4093116,220986405,389765,457472,346657,423080
           1961,4122673,221853068,389382,457408,349660,424984
           1969,4123983,221224896,388458,457088,348183,425824
           1977,4139778,223687750,396631,465344,348871,427504
           1985,4156949,223400267,394056,461760,349955,428008
           1993,4178336,225817436,397977,464832,354575,428288
           2001,4194738,225081607,396388,468416,353904,432152
           2009,4212839,227997215,402063,471040,357216,433160
           2017,4222183,226746222,399566,465600,356437,436296
           2025,4242258,227600651,401225,482752,356642,437472
           2033,4249857,227775895,399386,471360,359151,438928
           2041,4270293,230320216,405647,480448,361697,441280
           2049,4291730,231211511,406075,478656,363990,442008
           2057,4294009,231942343,408785,489152,364029,444752
           2065,4315864,233372626,412764,484352,365103,446376
           2073,4328405,232822183,411062,485760,364606,447888
           2081,4350831,235346281,416011,495552,367789,448952
           2089,4373528,236023059,416667,485760,370110,450744
           2097,4375290,237116745,418809,495040,370801,452200
           2105,4402596,238563069,420985,496896,373807,455448
           2113,4409395,238648271,420707,496320,374476,456120
           2121,4425738,240115475,426170,497408,373655,459760
           2129,4435494,240288155,424069,507328,376641,458192
           2137,4462517,241983637,427607,498496,378890,461552
           2145,4480672,241301047,424131,494144,379969,463400
           2153,4492504,244419557,433201,521664,381533,464184
           2161,4507098,244912642,433405,507520,382329,467096
           2169,4531669,245931632,434704,507712,384686,466256
           2177,4545292,246763922,440167,519872,381938,471184
           2185,4556215,247512131,439475,514304,385353,469728
           2193,4574277,248035493,438869,511104,387605,474936
           2201,4570745,248143645,438001,517120,388592,474992
           2209,4601182,249659617,441053,517568,390516,477008
           2217,4610210,251679535,446747,526336,391611,477400
           2225,4631637,251603270,443943,520128,394983,479024
           2233,4637143,252811808,446515,521856,396144,482552
           2241,4660468,252768696,446704,532160,395387,485240
           2249,4668513,253981988,449812,533952,396673,486528
           2257,4698745,254749641,450223,530752,398478,487200
           2265,4703669,258013600,459115,539584,400770,489776
           2273,4722252,258342693,458225,540992,402778,491680
           2281,4741259,257705148,455781,532544,403247,490616
           2289,4762696,259339019,458836,535040,404837,496048
           2297,4765402,258489446,456668,531328,404712,496048
           2305,4787490,260715031,462781,548096,405826,499408
           2313,4798284,262007736,464597,540608,408128,499744
           2321,4815796,262009072,463299,547072,409606,501536
           2329,4824682,263195142,465603,545216,411656,503384
           2337,4844893,262305744,464002,544512,410188,504392
           2345,4869083,265772275,471030,557248,414730,505624
           2353,4870326,264237567,467854,545408,412766,509040
           2361,4899251,266235419,470821,549376,416504,509432
           2369,4926027,267276583,472485,550400,417832,511224
           2377,4924794,269014371,477422,567104,418713,513240
           2385,4935778,268238440,471844,558016,421362,512064
           2393,4961578,271094874,481625,561472,421623,518112
           2401,4978089,271575779,480067,558784,424296,517608
           2409,5001386,271657486,480170,560000,424956,521864
           2417,5015180,272382641,480613,560832,427282,521080
           2425,5027046,273925080,483775,571008,428603,523152
           2433,5047779,274885707,487883,585280,427480,524384
           2441,5060661,275467811,487196,574720,430733,527072
           2449,5082467,276510764,487567,567040,433400,528136
           2457,5098906,276319060,490196,577856,430406,529592
           2465,5108661,277953763,491027,577344,435222,531328
           2473,5144893,280353393,497409,579840,436615,534632
           2481,5149194,280575953,496722,588224,438226,534352
           2489,5160501,280378427,494866,578048,439902,537544
           2497,5193182,280901207,497992,586624,438081,537880
           2505,5200712,283412384,503588,594880,441690,541352
           2513,5221168,284590929,506349,593216,442470,543648
           2521,5244125,284124022,502707,593408,444223,545272
           2529,5246881,285718725,505338,598208,446783,545160
           2537,5264342,286550891,507650,596352,447458,546896
           2545,5285405,287200810,510569,599296,446624,548464
           2553,5306809,288323108,509515,594560,451362,547960
           2561,5333170,289854369,512838,600384,453208,554120
           2569,5333028,291650741,517269,602432,455125,552944
           2577,5351287,292219335,518723,615360,454945,557088
           2585,5359301,292153581,516515,608192,457372,556696
           2593,5383920,293691544,518830,604800,460033,555408
           2601,5409308,293614074,518447,606528,459988,560504
           2609,5427661,296248561,526182,614016,461265,561400
           2617,5423716,295987142,523931,609792,462288,564480
           2625,5436781,295920477,522206,611904,464582,562296
           2633,5472018,298324943,529276,618752,465160,566216
           2641,5475257,297661969,524469,615296,467650,567504
           2649,5499259,298576043,526708,612800,468757,567448
           2657,5531311,300388207,533015,623424,468001,570136
           2665,5532708,300871984,532852,626624,470091,574784
           2673,5541065,302085055,534723,631680,472293,574896
           2681,5566368,303670996,534370,629632,478041,575400
           2689,5574930,305175162,541438,632576,475732,577248
           2697,5596599,305135098,539564,629632,477106,580048
           2705,5616936,305734815,540397,639872,478420,580720
           2713,5633155,305491707,537994,628416,480530,583352
           2721,5638834,307143447,542862,635648,481142,584640
           2729,5663290,308215617,545421,634368,482204,584360
           2737,5670801,308494870,544835,645504,483771,587552
           2745,5697030,310225622,548176,639680,485996,589848
           2753,5709366,311529299,550570,643584,487892,591920
           2761,5718750,312667526,553941,647360,488258,595280
           2769,5747387,313360411,554114,653504,490344,592928
           2777,5762890,313790313,554206,648704,491814,596120
