CUDA heap size: 268435456
182188,236262674
151435,164438279
154940,172169182
163112,169342742
150173,167308916
92651,118130380
85534,112038486
86287,117418255
84636,115301874
75109,87871012
69526,73686864
64179,71889393
65378,75346380
59046,58857665
56938,56449006
59485,52353172
57662,52850632
53220,48183396
54855,48632264
55311,51146497
55241,51519427
54649,50724865
56164,55407413
56810,60370129
55464,66137459
56442,68876388
57851,76358898
59956,85052469
62049,94347368
63988,103839069
68151,114164769
70688,127467377
76875,141701141
79363,156470883
82565,172389381
85705,188723900
89036,207161356
94374,225575948
105488,244484779
145384,263296867
173626,281342638
227433,299751039
268080,316397227
302739,332248769
341504,345939582
315131,357126310
270468,367399438
306160,374517946
343339,379356835
377202,381390547
384365,380468984
274997,377851622
299558,371951911
322075,364611745
336861,354621861
311804,342747355
123626,330632806
124228,316656323
127419,302308841
136130,287200056
135621,271632592
127161,257001274
127543,242084477
118150,227956975
115605,213987475
111704,200175417
106934,188200421
104528,176683427
100815,166269981
97046,156198420
93577,146488481
92613,138192164
90074,130647332
87580,123337091
85865,116877819
83900,110267927
81231,104887799
79933,99930665
77916,95069758
77302,90746270
72153,86285085
71218,82389917
70401,79150272
68981,75738713
66183,72649248
64321,69323706
63148,66735308
62213,64515315
61251,62040565
60532,59970667
59742,57641080
58537,55543798
58148,54164785
60897,52607191
59705,51166113
56302,49404430
58090,48319315
57636,47199485
58791,46356021
58563,45531956
57905,44597478
57208,44016444
57374,43516096
56802,43469509
56178,43058241
56335,42583103
55957,42517875
55920,42820666
55610,43213189
55205,43449039
55347,43722250
55064,44347393
55627,45085013
55855,45871104
55612,46737359
55661,47592976
53473,48876277
54048,50204668
54181,51469768
54666,52973518
51992,54594704
55562,56083760
52786,58062966
56560,59858895
54384,62134155
54594,63846563
55384,65976120
56352,68437756
57288,71027718
57941,73382763
58863,75814197
59367,78522882
61087,81250942
62104,84044696
62197,86881452
63557,89556053
65154,92647370
66283,95656221
66855,98708530
69785,101692106
70539,104601111
71899,107727484
75233,110549039
74154,113583174
75463,116706451
78529,119308126
80602,122053609
81392,124736317
82721,127334675
84547,129435109
85094,131730793
87186,133814485
89245,135915216
95711,137386435
101879,138978686
95288,140530624
106237,141694296
94243,142889253
92666,143724225
98190,144385060
103088,145054008
88513,145485210
89327,145523715
89967,145669090
91213,145332023
92000,145288441
92821,144742264
93445,143984647
96161,143087740
98317,142225391
104604,141047645
100265,139925852
92210,138725803
92406,137006058
92872,135684448
91529,134263925
89667,132828640
90809,131015632
89994,129078644
89935,127433458
89483,125885998
89513,123849029
87719,121916859
88525,120194054
88028,118382047
86739,116621014
85512,114969705
85278,113194695
83887,111669732
83439,109902862
82486,108301202
82233,106615445
81519,105298872
81215,103704948
80387,102464920
80396,101189827
79421,99765601
78966,98979468
78594,97949623
77284,96876832
77035,96019546
76899,95268980
76617,94812084
76286,94217036
73729,93620962
74013,93148145
74115,92899907
76444,92707085
73979,92871548
73976,92637573
73604,92853810
74465,93051124
73708,93355641
73542,93596833
76715,94207094
77026,94682221
74257,95471981
76952,95903581
77258,96584241
77238,97416449
77183,98252849
77975,98942118
78967,100054957
78401,101011247
78664,102052252
79216,103089710
80430,104260487
80994,105391937
80952,106454869
81750,107593438
81940,108822850
82299,110037282
82572,111307732
83231,112260051
83284,113429788
84142,114470321
84090,115959232
84464,117053445
85807,117984477
86234,119008415
95828,120095438
85396,121186358
85462,121787999
86724,122355637
87108,122947490
87484,123590711
87674,124010199
88529,124721894
94187,125031267
90125,125502348
88878,125875481
91098,125967509
86778,125937278
88151,126334745
88526,126042039
88795,125922638
88686,125368039
89403,125434301
89251,124898882
88640,124486311
89326,124144131
89560,123818683
91245,123382403
94959,123106405
92758,122633677
90315,122202973
90403,121923104
88813,121277037
87949,120717857
88192,120117611
89324,119614280
91388,118849710
87709,117897742
87930,117430042
87192,116569779
86317,116011863
87695,115356316
86314,114360572
86314,113990308
85472,113004695
85630,112331902
84798,111795120
84305,110812509
83990,110397644
84245,109622915
83695,109001829
83990,108560363
83060,107863763
83194,107646547
82724,106852032
82732,106557395
82766,106090254
82422,105717618
82621,105723791
82347,105253365
81966,105021999
82088,105004087
81734,104917660
82593,105042774
82618,104988058
81495,104966809
82414,104863356
82012,105387780
82171,105838625
82045,106023162
82277,106320315
83836,106783769
82018,107163621
82226,107744644
82604,108196208
82194,108550493
82455,109186365
83984,109775062
82863,110484336
83452,110923663
83499,111488861
83841,111890230
84035,112465797
85117,113298046
84879,113718377
84719,114062884
85588,114945052
88176,115578535
