1,16,39
2,16,133
3,16,221
4,16,387
5,16,934
6,16,436
7,16,651
8,16,1118
9,16,915
10,16,1139
11,16,1095
12,16,1049
13,16,1184
14,16,1504
15,16,1608
16,16,2159
17,16,2381
18,16,1973
19,16,2152
20,16,2243
21,16,2159
22,16,2544
23,16,3355
24,16,2641
25,16,2414
26,16,3214
27,16,2877
28,16,3331
29,16,4115
30,16,3683
31,16,3442
32,16,3621
33,16,3376
34,16,3793
35,16,5133
36,16,3919
37,16,4233
38,16,4606
39,16,5095
40,16,4766
41,16,6531
42,16,4987
43,16,4691
44,16,5048
45,16,5762
46,16,5459
47,16,8044
48,16,5798
49,16,6219
50,16,6224
51,16,5748
52,16,5672
53,16,9028
54,16,6030
55,16,6683
56,16,5989
57,16,7305
58,16,6609
59,16,9798
60,16,6771
61,16,7198
62,16,7251
63,16,7164
64,16,10775
65,16,7409
66,16,7478
67,16,8778
68,16,8462
69,16,10429
70,16,7833
71,16,8550
72,16,8354
73,16,9253
74,16,11591
75,16,9140
76,16,9422
77,16,8768
78,16,9546
79,16,12405
80,16,10362
81,16,10041
82,16,9708
83,16,9880
84,16,13560
85,16,9886
86,16,10810
87,16,10559
88,16,9884
89,16,12930
90,16,10837
91,16,11137
92,16,10800
93,16,11528
94,16,14376
95,16,11293
96,16,12061
97,16,11301
98,16,15627
99,16,11772
100,16,12385
101,16,12154
102,16,12463
103,16,16679
104,16,12623
105,16,13577
106,16,12360
107,16,17834
108,16,12994
109,16,12577
110,16,13059
111,16,17750
112,16,13658
113,16,13556
114,16,14411
115,16,19738
116,16,14491
117,16,13759
118,16,14817
119,16,19310
120,16,14251
121,16,14287
122,16,14707
123,16,18646
124,16,15389
125,16,15097
126,16,15627
127,16,21335
128,16,15800
129,16,15753
130,16,15880
131,16,22054
132,16,16815
133,16,16756
134,16,16553
135,16,21885
136,16,17133
137,16,17792
138,16,21565
139,16,18632
140,16,17682
141,16,23159
142,16,16567
143,16,17428
144,16,22490
145,16,18781
146,16,18182
147,16,22171
148,16,18618
149,16,19367
150,16,25168
151,16,20252
152,16,19287
153,16,26167
154,16,19443
155,16,18698
156,16,25632
157,16,20184
158,16,20060
159,16,25431
160,16,20315
161,16,20112
162,16,26362
163,16,20790
164,16,19175
165,16,26900
166,16,20684
167,16,22218
168,16,28055
169,16,20584
170,16,22133
171,16,29021
172,16,20512
173,16,23173
174,16,28663
175,16,21629
176,16,22003
177,16,27130
178,16,20880
179,16,22538
180,16,27655
181,16,22533
182,16,22002
183,16,28388
184,16,23036
185,16,23955
186,16,30751
187,16,23580
188,16,30745
189,16,23782
190,16,23443
191,16,31884
192,16,24530
193,16,30683
194,16,24197
195,16,33389
196,16,25137
197,16,33888
198,16,21436
199,16,34995
200,16,24765
201,16,30442
202,16,25427
203,16,32633
204,16,24450
205,16,32602
206,16,26310
207,16,34656
208,16,26393
209,16,33030
210,16,26089
211,16,35400
212,16,25793
213,16,36156
214,16,24747
215,16,36187
216,16,26911
217,16,36740
218,16,27127
219,16,36963
220,16,29004
221,16,37655
222,16,27817
223,16,36073
224,16,28758
225,16,39457
226,16,28188
227,16,39031
228,16,27422
229,16,38407
230,16,29447
231,16,38963
232,16,26949
233,16,36925
234,16,29673
235,16,39238
236,16,30432
237,16,40725
238,16,29669
239,16,41075
240,16,29284
241,16,41027
242,16,30204
243,16,41363
244,16,29951
245,16,38864
246,16,30613
247,16,43040
248,16,29784
249,16,41152
250,16,30348
251,16,42901
252,16,31078
253,16,42983
254,16,31918
255,16,41363
256,16,32201
257,16,44675
258,16,29818
259,16,43604
260,16,32966
261,16,43092
262,16,34008
263,16,43447
264,16,35113
265,16,43760
266,16,34350
267,16,42194
268,16,33653
269,16,47865
270,16,33385
271,16,46007
272,16,35983
273,16,46380
274,16,35488
275,16,48141
276,16,35974
277,16,47114
278,16,35587
279,16,44694
280,16,35865
281,16,50901
282,16,33280
283,16,49721
284,16,35840
285,16,46391
286,16,36442
287,16,50287
288,16,39515
289,16,47763
290,16,35997
291,16,45511
292,16,38637
293,16,49941
294,16,37839
295,16,50519
296,16,39193
297,16,51376
298,16,37082
299,16,48396
300,16,39091
301,16,54149
302,16,38428
303,16,50257
304,16,39001
305,16,55481
306,16,40042
307,16,54118
308,16,41620
309,16,54074
310,16,41143
311,16,47132
312,16,40721
313,16,53287
314,16,40758
315,16,52020
316,16,39251
317,16,52572
318,16,39588
319,16,52470
320,16,41594
321,16,53216
322,16,42707
323,16,50371
324,16,43161
325,16,58904
326,16,43570
327,16,50740
328,16,40415
329,16,52009
330,16,41710
331,16,61774
332,16,42455
333,16,60207
334,16,44217
335,16,51387
336,16,43582
337,16,61947
338,16,45959
339,16,51473
340,16,46157
341,16,54988
342,16,45517
343,16,48884
344,16,44050
345,16,58353
346,16,46689
347,16,49816
348,16,45009
349,16,46535
350,16,46279
351,16,49176
352,16,47320
353,16,50587
354,16,44251
355,16,48591
356,16,48870
357,16,48414
358,16,48561
359,16,48375
360,16,46020
361,16,54082
362,16,48824
363,16,51313
364,16,48419
365,16,53749
366,16,47941
367,16,50960
368,16,47548
369,16,53219
370,16,50356
371,16,55113
372,16,49399
373,16,52909
374,16,50000
375,16,51658
376,16,53719
377,16,61331
378,16,51568
379,16,52475
380,16,52115
381,16,59645
382,16,52226
383,16,73662
384,16,50400
385,16,72929
386,16,52062
387,16,52983
388,16,49464
389,16,64023
390,16,53215
391,16,57086
392,16,53689
393,16,56968
394,16,53332
395,16,55117
396,16,58293
397,16,63765
398,16,53101
399,16,59122
400,16,51263
401,16,54282
