1,513,0
2,626,0
3,782,0
4,886,0
5,1022,0
6,1040,0
7,1147,0
8,1264,0
9,1243,0
10,1354,0
11,1612,0
12,1665,0
13,1699,0
14,1782,0
15,1944,0
16,2207,0
17,2143,0
18,2254,0
19,2358,0
20,2409,0
21,2575,0
22,2538,0
23,2692,0
24,2891,0
25,2880,0
26,3280,0
27,3158,0
28,3408,0
29,3440,0
30,3610,0
31,3656,0
32,3592,0
33,3765,0
34,3874,0
35,4066,0
36,4046,0
37,4257,0
38,4205,0
39,4433,0
40,4570,0
41,4603,0
42,4672,0
43,4871,0
44,4965,0
45,5098,0
46,5178,0
47,5171,0
48,5302,0
49,5459,0
50,5532,0
51,5644,0
52,5868,0
53,5890,0
54,5868,0
55,5967,0
56,6095,0
57,6197,0
58,6239,0
59,6346,0
60,6584,0
61,6620,0
62,6541,0
63,6760,0
64,7066,0
65,6925,0
66,7010,0
67,7116,0
68,7336,0
69,7377,0
70,7461,0
71,7727,0
72,7814,0
73,7833,0
74,7864,0
75,7933,0
76,8151,0
77,8313,0
78,8494,0
79,8563,0
80,8592,0
81,8695,0
82,8778,0
83,8913,0
84,8876,0
85,9112,0
86,9067,0
87,9506,0
88,9438,0
89,9831,0
90,9551,0
91,9731,0
92,9713,0
93,10051,0
94,10108,0
95,10328,0
96,10356,0
97,10504,0
98,10716,0
99,10473,0
100,10830,0
101,10501,0
102,11008,0
103,11052,0
104,11325,0
105,11400,0
106,11457,0
107,11477,0
108,11814,0
109,11782,0
110,11854,0
111,11907,0
112,12104,0
113,12293,0
114,12277,0
115,12316,0
116,12382,0
117,12583,0
118,12505,0
119,12678,0
120,13066,0
121,13248,0
122,13002,0
123,13264,0
124,13298,0
125,13518,0
126,13356,0
127,13254,0
128,13485,0
129,13848,0
130,13723,0
131,13990,0
132,14192,0
133,14529,0
134,14360,0
135,14521,0
136,14401,0
137,14528,0
138,14649,0
139,15048,0
140,15250,0
141,15391,0
142,15215,0
143,15286,0
144,15575,0
145,15364,0
146,15699,0
147,15846,0
148,15841,0
149,15856,0
150,15872,0
151,15883,0
152,16293,0
153,16804,0
154,16593,0
155,16707,0
156,16706,0
157,17274,0
158,16765,0
159,17205,0
160,17243,0
161,17853,0
162,17215,0
163,17401,0
164,17850,0
165,17644,0
166,17710,0
167,17881,0
168,17832,0
169,18512,0
170,18858,0
171,19132,0
172,18475,0
173,18124,0
174,18527,0
175,18680,0
176,19296,0
177,18907,0
178,19035,0
179,19263,0
180,19446,0
181,19434,0
182,19767,0
183,19227,0
184,19321,0
185,20645,0
186,19947,0
187,20164,0
188,19891,0
189,19929,0
190,20311,0
191,20216,0
192,20793,0
193,20409,0
194,20637,0
195,20935,0
196,21111,0
197,21187,0
198,21348,0
199,21694,0
200,21538,0
201,21106,0
202,21265,0
203,21618,0
204,22228,0
205,21820,0
206,21801,0
207,21946,0
208,22471,0
209,21949,0
210,22570,0
211,22622,0
212,22385,0
213,22934,0
214,23048,0
215,23173,0
216,23856,0
217,23005,0
218,23066,0
219,23175,0
220,23503,0
221,23676,0
222,24079,0
223,23914,0
224,24394,0
225,24292,0
226,24273,0
227,24581,0
228,24224,0
229,24151,0
230,24728,0
231,24862,0
232,24598,0
233,24791,0
234,24926,0
235,25061,0
236,25290,0
237,25121,0
238,25471,0
239,25013,0
240,25347,0
241,26267,0
242,25844,0
243,26877,0
244,25906,0
245,26323,0
246,26284,0
247,25963,0
248,26680,0
249,26345,0
250,27576,0
251,26757,0
252,26941,0
253,27044,0
254,27325,0
255,27032,0
256,27325,0
257,27700,0
258,27795,0
259,27482,0
260,28083,0
261,28474,0
262,28755,0
263,28585,0
264,27575,0
265,28443,0
266,28645,0
267,28277,0
268,28971,0
269,29475,0
270,28877,0
271,29559,0
272,29782,0
273,28912,0
274,29745,0
275,29446,0
276,29395,0
277,29636,0
278,29685,0
279,29142,0
280,29968,0
281,30464,0
282,30544,0
283,29897,0
284,30971,0
285,31167,0
286,30669,0
287,30736,0
288,30363,0
289,30422,0
290,30657,0
291,31242,0
292,31282,0
293,32010,0
294,31294,0
295,31172,0
296,31203,0
297,31314,0
298,31931,0
299,32145,0
300,32261,0
301,32594,0
302,32898,0
303,32079,0
304,33178,0
305,33098,0
306,33075,0
307,32115,0
308,32922,0
309,33358,0
310,32914,0
311,33037,0
312,33605,0
313,33983,0
314,33673,0
315,34061,0
316,33606,0
317,33988,0
318,33996,0
319,33841,0
320,33801,0
321,34268,0
322,34289,0
323,34456,0
324,35027,0
325,35103,0
326,35277,0
327,35095,0
328,35710,0
329,35777,0
330,34870,0
331,35555,0
332,35296,0
333,35670,0
334,35815,0
335,35809,0
336,35749,0
337,36306,0
338,35959,0
339,35932,0
340,36325,0
341,36865,0
342,36327,0
343,36194,0
344,36014,0
345,37287,0
346,36514,0
347,37425,0
348,37522,0
349,37699,0
350,37734,0
351,37684,0
352,38446,0
353,37694,0
354,38234,0
355,38374,0
356,38357,0
357,38849,0
358,38351,0
359,38368,0
360,38932,0
361,39405,0
362,39098,0
363,39330,0
364,39164,0
365,39549,0
366,39802,0
367,38754,0
368,40005,0
369,39943,0
370,40229,0
371,39915,0
372,40490,0
373,39781,0
374,40936,0
375,40488,0
376,39899,0
377,41283,0
378,40959,0
379,40977,0
380,41314,0
381,40655,0
382,41436,0
383,40485,0
384,40742,0
385,42300,0
386,41339,0
387,40944,0
388,42087,0
389,41895,0
390,41190,0
391,41035,0
392,42559,0
393,42493,0
394,42326,0
395,42747,0
396,42589,0
397,42711,0
398,42159,0
399,43375,0
400,42785,0
401,42625,0
402,43399,0
403,43454,0
404,43285,0
405,43653,0
406,43394,0
407,43542,0
408,43568,0
409,43442,0
410,44367,0
411,43587,0
412,44423,0
413,43521,0
414,43666,0
415,44183,0
416,44759,0
417,43803,0
418,44500,0
419,45489,0
420,45441,0
421,45803,0
422,45605,0
423,46078,0
424,46031,0
425,46822,0
426,45212,0
427,45695,0
428,45443,0
429,46109,0
430,46050,0
431,46038,0
432,45956,0
433,45564,0
434,47033,0
435,46116,0
436,47217,0
437,47199,0
438,46228,0
439,46442,0
440,47561,0
441,47127,0
442,47650,0
443,48183,0
444,48363,0
445,48369,0
446,47660,0
447,48935,0
448,47928,0
449,48932,0
450,48200,0
451,49383,0
452,48452,0
453,49027,0
454,49415,0
455,50166,0
456,49572,0
457,48561,0
458,49782,0
459,49690,0
460,49212,0
461,50138,0
462,49755,0
463,49581,0
464,50548,0
465,49850,0
466,49375,0
467,50506,0
468,50713,0
469,50717,0
470,50754,0
471,51115,0
472,50506,0
473,51827,0
474,50185,0
475,51480,0
476,52047,0
477,51797,0
478,52073,0
479,51937,0
480,51970,0
481,52804,0
482,52075,0
483,51904,0
484,52279,0
485,52600,0
486,53043,0
487,53162,0
488,52939,0
489,52943,0
490,51623,0
491,53238,0
492,52025,0
493,52060,0
494,53227,0
495,53641,0
496,53975,0
497,54017,0
498,53931,0
499,52833,0
500,53291,0
501,54450,0
502,54456,0
503,54128,0
504,54248,0
505,53768,0
506,54734,0
507,54196,0
508,54104,0
509,54795,0
510,55282,0



